Modulo nnlm-es-dim128-with-normalization-2
Topicos : unisabana colombia estudiantes mas social innovacion ser investigacion profesores 
 1998 francisco santos participo manera activa acuerdos puerta cielo eln carlos velandia gestor paz ; j : 1. Sim : 0.34114444; No similar. 
 forofinconflicto censo presos politicos prioridad fase reintegracion labelurl pnudcolombia unimedio; j : 1026. Sim : 0.3944415; No similar. 
 faltan pocos dias inscribanse animense ser contaduriapublica labelurl labelurl  ; j : 1027. Sim : 0.36776304; No similar. 
 faltan pocos dias inscribanse animense ser administraciondenegocios labelurl  ; j : 1028. Sim : 0.40390494; No similar. 
 rt posmedunisabana firma memorando entendimiento universidad pierre et marie curiesorbona paris vi ; j : 1029. Sim : 0.37630868; No similar. 
 rt icetex recuerda 5 febrero plazo solicitar credito tueliges estudiar suenas labelurl  ; j : 1030. Sim : 0.24478367; No similar. 
 rt alumnisabana unisabana sigue respondiendo sociedad desarrollo institucion decana eicea hilda ara; j : 1031. Sim : 0.44536436; No similar. 
 gustaria aprender italiano convocatoria beca italiano societa dante alighieri labelurl labelurl  ; j : 1032. Sim : 0.31550863; No similar. 
 rt guiaacademica ur summer school escuela aprender intercambiar experiencias culturales labelurl la; j : 1033. Sim : 0.3923647; No similar. 
 si logro influir equipo proveedores entorno podre lograr meta empresario luis carlo labelurl  ; j : 1034. Sim : 0.2830581; No similar. 
 siento feliz serpilopaga cambio casa familia cambiandovidas educacion colombia labelurl  ; j : 1035. Sim : 0.36164364; No similar. 
 oigan paso primera vez santos uribe timochenko hablan mismo lenguaje parece importante francisco sa; j : 1036. Sim : 0.25629294; No similar. 
 yuliinegrete buenos dias puede solicitar visita guiada telefono 57 4 2619500 ext 9843 email mercade; j : 1037. Sim : 0.20551428; No similar. 
 benjamin bobbe representante regional colombia venezuela fundacion hanns seidel labelurl  ; j : 1038. Sim : 0.3841562; No similar. 
 rt unisabanaradio puedes escuchar hora noticiero rfi labelurl traves tunein radio appradio garden  ; j : 1039. Sim : 0.15439099; No similar. 
 rt economiauandes interviene robert palmer oxypetroleum fin petroleo congresoeconomia vivo labelurl; j : 1040. Sim : 0.21854052; No similar. 
 rio magdalena corazon pais meses baje di cuenta siempre parte  ; j : 1041. Sim : 0.36751992; No similar. 
 hablemosdepazur interviene martha luz amorocho victima atentado club nogal labelurl  ; j : 1042. Sim : 0.18195228; No similar. 
 noticiaun nobel fisica grandes invitados catedra sesquicentenarioun labelurl labelurl  ; j : 1043. Sim : 0.48167008; No similar. 
 rt politicaur palacio san francisco sede facultad 2007 recuerdo lugar 20anospoliticaur  ; j : 1044. Sim : 0.19621682; No similar. 
 genero acciones paz familia estudiantes pedagogia infantil educaunisabana alaire unisabanaradio for; j : 1045. Sim : 0.5442459; Baja. 
 inclusion fuerzas sistema jep decision politica presidente grl juan guillermo labelurl  ; j : 1046. Sim : 0.4927393; No similar. 
 comenzo noviolenciaton jueves invitamos cine foro dr martin luther king jr historical perspe labelu; j : 1047. Sim : 0.30741614; No similar. 
 rt obsdemocracia mujeres sobrevivientes violencia sepultaron miedos proyectotumaco noeshoradecallar; j : 1048. Sim : 0.33869383; No similar. 
 balance social 2015 participa enviando preguntas labelurl utiliza ht launcuenta labelurl  ; j : 1049. Sim : 0.24351834; No similar. 
 rt unisabanaradio lanzamiento libro drogas politicas publicas profesor alfonso aza jacome unisabana; j : 1050. Sim : 0.6080974; Baja. 
 enhorabuena inicio nueva etapa espero aportar aprendido servicio angela acero labelurl  ; j : 1051. Sim : 0.20058928; No similar. 
 rt comsabana sandrazeac feliz familia gradoscomsabana especializacioncomorgus unisabana felic  ; j : 1052. Sim : 0.25680324; No similar. 
 rt unisabanaradio visita estudiantes gimnasio campestre estan estudio aprendiendo produccion locuci; j : 1053. Sim : 0.49658063; No similar. 
 necesitamos salud hernandez libre humberto calle jefe equipopazgob beneficiosdelapaz labelurl  ; j : 1054. Sim : 0.33213282; No similar. 
 rt economiauandes video lanzamiento libro idealista pragmatico odisea albert hirschman labelurl  ; j : 1055. Sim : 0.14274845; No similar. 
 rt apgguzman unisabana ibague periodistas seminarios formacion cara visita pontifexes labelurl  ; j : 1056. Sim : 0.36844015; No similar. 
 sueno noche verano william shakespeare plazoleta cai culturauniandes teua labelurl  ; j : 1057. Sim : 0.302377; No similar. 
 enhorabuena javier lafelicidad labelurl  ; j : 1058. Sim : 0.15327194; No similar. 
 renovado nombramiento ombudsperson labelurl labelurl  ; j : 1059. Sim : 0.0405768; No similar. 
 volveracasa alumnisabana sersabanavalelapena labelurl  ; j : 1060. Sim : 0.016902966; No similar. 
 fotounisabana garza fotocampus labelurl  ; j : 1061. Sim : -0.06456232; No similar. 
 lafelicidad estilo unisabanaradio labelurl  ; j : 1062. Sim : 0.09040379; No similar. 
 rt uninnova uncolombia innovadores35 apoya innovacion talento participa labelurl labelurl  ; j : 1063. Sim : 0.19960533; No similar. 
 hora evaluar profesores labelurl  ; j : 1064. Sim : 0.33198887; No similar. 
 ecologia industrial sirve labelurl labelurl  ; j : 1065. Sim : 0.27833575; No similar. 
 felicitaciones orgullosos profesores labelurl  ; j : 1066. Sim : 0.4092176; No similar. 
 enhorabuena uisenlinea nochedelosmejores labelurl  ; j : 1067. Sim : 0.039044697; No similar. 
 siempre sera casa labelurl  ; j : 1068. Sim : 0.29394022; No similar. 
 alaire noticiasrcn unisabanaradio labelurl  ; j : 1069. Sim : 0.21578822; No similar. 
 educacion guajira colombia labelurl  ; j : 1070. Sim : 0.5747576; Baja. 
 educacion colombia guajira labelurl  ; j : 1071. Sim : 0.57475764; Baja. 
 champeta graduo andes labelurl labelurl  ; j : 1072. Sim : 0.31909192; No similar. 
 chatarra servicio arte labelurl labelurl  ; j : 1073. Sim : 0.156469; No similar. 
 gastronomia maiz chiagastronomica labelurl  ; j : 1074. Sim : 0.2640794; No similar. 
 amor estilo unisabana labelurl  ; j : 1075. Sim : 0.23946336; No similar. 
 rt memoriauniandes bienvenidos uniandinos labelurl  ; j : 1076. Sim : 0.036374375; No similar. 
 nueva sala 900 metros cuadrados encuentro individual grupal aprendizaje  ; j : 1077. Sim : 0.14245968; No similar. 
 momento eldiegocamargo dementescuriosas labelurl  ; j : 1078. Sim : 0.0873559; No similar. 
 rt alejosmoke paisajeuniandes uniandes labelurl  ; j : 1079. Sim : -0.018686613; No similar. 
 conversatorio do generaciones sola radio semana ciencias humanas sociales labelurl labelurl  ; j : 1080. Sim : 0.43702704; No similar. 
 rt cgpatarroyo arranco semana ciencias humanas sociales echur labelurl urosarionews labelurl  ; j : 1081. Sim : 0.2864006; No similar. 
 participa espacio dialogo estudiantes academicos empresarios actores ecosistema emprendedor labelur; j : 1082. Sim : 0.5374613; Baja. 
 dia vea mezquindad retraso inter electorales sere primero invitar gente calle francisco santos  ; j : 1083. Sim : 0.43244216; No similar. 
 noticiaun personas viven vih estabilidad laboral vital labelurl investigacionun via labelurl  ; j : 1084. Sim : 0.36683446; No similar. 
 rt hayfestivalesp 2 horas comienza haymedellin17 conversatorio simonmontefiore descubra invitados i; j : 1085. Sim : 0.1189933; No similar. 
 rt igarzonvallejo intervencion ciudadana profesores derecho ciencias politicas unisabana plebiscito; j : 1086. Sim : 0.6795706; Media. 
 manuel sanchez comparte seminariospapaunisabana 7 lecciones pontifex comunicar fe comunicacion abie; j : 1087. Sim : 0.4002161; No similar. 
 ser feliz solo zapato idea felicidad grandes ciudades labelurl labelurl  ; j : 1088. Sim : 0.24477728; No similar. 
 resalto figura inspector policia mas cercana ciudadano david suarez tamayo profesor d labelurl  ; j : 1089. Sim : 0.4830232; No similar. 
 facultad filosofia ciencias humanas recibio visita catedratico filosofia jaime nubiola gracias labe; j : 1090. Sim : 0.5050141; Baja. 
 noticiaun universidad nacional colombia pide ser lugar firme paz labelurl elespectador infopresiden; j : 1091. Sim : 0.45023745; No similar. 
 revolucion potencia capacidades ciudadanos expresarse ser gestores transformacion labelurl  ; j : 1092. Sim : 0.6020818; Baja. 
 ser pilo paga sera politica presidente juanmansantos reunio rectores evaluar iniciativa labelurl  ; j : 1093. Sim : 0.5053271; Baja. 
 diainternacionaldelamujer reafirmamos compromiso equidad genero todossomosmujer jrestrp labelurl  ; j : 1094. Sim : 0.32401907; No similar. 
 rt lasabanaabroad postulate 30 junio proyecto social investigacion fallingwalls labelurl unis  ; j : 1095. Sim : 0.44113472; No similar. 
 rt educaunisabana inicia primera catedra abierta 20172 conferencia dra angelica satiro educacioninf; j : 1096. Sim : 0.34481648; No similar. 
 cambio periodismo tendencias apertura nueva cohorte maestriacomdgt comsabana mtascon labelurl  ; j : 1097. Sim : 0.21093528; No similar. 
 rt unisabanaradio gracias unisabana darnos oportunidad hacer radio feliz diamundialdelaradio labelu; j : 1098. Sim : 0.2204535; No similar. 
 rt craiur quieren vivir experiencia memorable craiur ven viveelcrai labelurl  ; j : 1099. Sim : 0.16850068; No similar. 
 unbogota trabajando mejoramiento anillo vial instalando nuevos cicloparqueaderos labelurl  ; j : 1100. Sim : 0.1534281; No similar. 
 puedes consultar informacion munur16 modelo naciones unidas urosario labelurl labelurl  ; j : 1101. Sim : 0.35250878; No similar. 
 rt paulocepeda siempre mepongolostenis correr 10k quieroestudiar uniandes toda senek uniandinosiemp; j : 1102. Sim : 0.16229433; No similar. 
 podemos apoyar programas filantropia descubra diferentes canal hacerlo solidaridaduniandes labelurl; j : 1103. Sim : 0.19527267; No similar. 
 revista nova et vetera busca articulistas participa convocatoria labelurl urrevista labelurl  ; j : 1104. Sim : 0.23833634; No similar. 
 hoyenelrosario seminario investigacion fcnm mecanismos moleculares envejecimiento saludable labelur; j : 1105. Sim : 0.34039316; No similar. 
 reviva charla neurobiologo italiano rizzolattig descubridor sistema neuronas espejo universidad lab; j : 1106. Sim : 0.19066691; No similar. 
 repasamos destacada actuacion rosarista pruebas taekwondo juegos distritales ascun labelurl labelur; j : 1107. Sim : 0.37216654; No similar. 
 feliz diadelfisioterapeuta profesores estudiantes graduados fisioterapia unisabana labelurl  ; j : 1108. Sim : 0.5585747; Baja. 
 rt educaunisabana imagenes jornada catedra abierta estudiantes licenciatura educacioninfantil unisa; j : 1109. Sim : 0.59839696; Baja. 
 rt uniandinosiempr rector uniandes pide graduandos aplauso padres gradosuniandes labelurl  ; j : 1110. Sim : 0.37252435; No similar. 
 oportunidades mejorar informacion jovenes usan rede buscar soluciones apoyarlos labelurl  ; j : 1111. Sim : 0.5029994; Baja. 
 colaboracion opcion innovacion social naturaleza sgaticam sistemab labelurl  ; j : 1112. Sim : 0.5570409; Baja. 
 listos comenzar reunion padres futuros estudiantes gracias  ; j : 1113. Sim : 0.41784948; No similar. 
 rt concejomedtv merito tecnologico orquideaconcejomed condecora eafit entrega danymatu telemedellin; j : 1114. Sim : 0.37107137; No similar. 
 saber si adicto telefono movil descubrelo labelurl labelurl  ; j : 1115. Sim : 0.27450633; No similar. 
 interesa creatividad innovacion convocatoria bayer jovenes innovadores labelurl  ; j : 1116. Sim : 0.53510374; Baja. 
 miplandecenal mesas trabajo avanzan generacion propuestas afrontar grandes retos educacion labelurl; j : 1117. Sim : 0.43081906; No similar. 
 hoyeneafit reunieron 10 universidades pertenecientes programa rede labelurl  ; j : 1118. Sim : 0.41533375; No similar. 
 rt hernanolano codigos nomparen nemequene tema congreso derechousabana unisabana uchile chilectra g; j : 1119. Sim : 0.27894518; No similar. 
 unperiodico articulo hallan gorgonilla fragmentos meteorito extinguio dinosaurios labelurl  ; j : 1120. Sim : 0.19555654; No similar. 
 lee edicion especial campus acreditacion8anosunisabana gracias hacerlo posible labelurl  ; j : 1121. Sim : 0.26357833; No similar. 
 rt educaunisabana nuevos estudiantes maestia pedagogia bienvenidos unisabana labelurl  ; j : 1122. Sim : 0.5160602; Baja. 
 vivo encuentro juanita goebertus mario puerta ayudaron construir acuerdos habana labelurl  ; j : 1123. Sim : 0.24527264; No similar. 
 rt ctaunisabana estudiantes eicea comsabana publican articulo revista encuentros grafiti labelurl  ; j : 1124. Sim : 0.31792045; No similar. 
 rt ifaunisabana consulta revista apuntes familia aqui labelurl edicion especial visita papafrancisc; j : 1125. Sim : 0.41319704; No similar. 
 rt endirectosabana edicion linea adncolombia publicado articulo escrito periodista javierjimnez5 la; j : 1126. Sim : 0.33762518; No similar. 
 apreciada comunidad solicitamos favor ayudar difundir informacion desaparicion fabian herre labelur; j : 1127. Sim : 0.45374268; No similar. 
 noticiaun medicos aeroespaciales uncolombia ganan premio arnold d tuttle labelurl labelurl  ; j : 1128. Sim : 0.4265957; No similar. 
 conoce aportes urosario cerrar brecha genero labelurl todossomosmujer labelurl  ; j : 1129. Sim : 0.16438016; No similar. 
 dia despues plebiscito conversatorio profesores estudiantes 3 octubre 1200 m labelurl  ; j : 1130. Sim : 0.56132805; Baja. 
 contrabandocigarrillos propuestas avanzar materia salud ingresos tributarios labelurl labelurl  ; j : 1131. Sim : 0.30842698; No similar. 
 conocimientolibre intellectum investigaciondeldia rede sociales aprendizaje escuela bibliosabana la; j : 1132. Sim : 0.51264405; Baja. 
 rt unisabanaradio apgguzman decana comsabana habla 2 programas facultad reuniondepadres unisabana l; j : 1133. Sim : 0.34350455; No similar. 
 oportunidad conocer avances mas significativos do areas participa labelurl labelurl  ; j : 1134. Sim : 0.42021942; No similar. 
 rt jrestrp procurador aordonezm debateplebiscitour urosarionews eltiempo pnudcolombia fundacion han; j : 1135. Sim : 0.1638638; No similar. 
 rt yonitter 25 tuits valores discurso publico jp cannata labelurl via booksintweets labelurl  ; j : 1136. Sim : 0.42859912; No similar. 
 momento interactues par participes sala profesores unparatodos esperamos labelurl  ; j : 1137. Sim : 0.24902822; No similar. 
 confianza instituciones vital ciudadano antanasmockus culturaciudadana corpovisionario labelurl  ; j : 1138. Sim : 0.25439766; No similar. 
 retos oportunidades futuros docentes ingles pais labelurl studiumusabana labelurl  ; j : 1139. Sim : 0.6364107; Baja. 
 debe saber pension jubilacion profesor eicea fredy pulga eltiempo labelurl  ; j : 1140. Sim : 0.32768285; No similar. 
 papa francisco as bajo manga conversaciones eln pazun labelurl piensapazunal ale labelurl  ; j : 1141. Sim : 0.24186178; No similar. 
 ensenar evolucion ejercicios practicos buenas practicas ensenanza labelurl labelurl  ; j : 1142. Sim : 0.49242356; No similar. 
 buenas practicas ensenanza ensenar evolucion ejercicios practicos labelurl labelurl  ; j : 1143. Sim : 0.49242356; No similar. 
 educacion ciencia tecnologia innovacion emprendimiento cultura pasar pagina colombia labelurl  ; j : 1144. Sim : 0.66928756; Baja. 
 conoce criterios evaluacion rank repositorios institucionales webometrics labelurl labelurl  ; j : 1145. Sim : 0.3312416; No similar. 
 rt comsabana alumno comsocial pipesierra27 apoya talentocomsabana officialmike20 concursara evento ; j : 1146. Sim : 0.278114; No similar. 
 urosario espacio oportunidades academicas explorar stephanie lavaux vicerrectora ur soyrosarista la; j : 1147. Sim : 0.3599314; No similar. 
 paz debe ser siempre derecho vida martin santiago herrero coordinador onucolombia labelurl  ; j : 1148. Sim : 0.36069587; No similar. 
 nutricion vacunacion claves envejecimiento saludable dr carlos cano labelurl  ; j : 1149. Sim : 0.36571681; No similar. 
 comunidadun conoce claves innovacion interpretar fracaso innovacion uninnova dibun labelurl  ; j : 1150. Sim : 0.35114276; No similar. 
 pensamiento dialogo ideas filosofia unisabana reuniondepadres futurosestudiantes  ; j : 1151. Sim : 0.4883135; No similar. 
 lideres empresariales mas destacados pais descubriendo elsabordelgsb rosariogsb labelurl  ; j : 1152. Sim : 0.54961807; Baja. 
 comparte ideas ayudar cerrar brecha genero labelurl todossomosmujer labelurl  ; j : 1153. Sim : 0.22368959; No similar. 
 rt bienestarsabana preparandonos misionsabana cajica hoy plan voluntarios empacar mercados  ; j : 1154. Sim : 0.20947216; No similar. 
 momento periodistas bluradioco preparan visita papa francisco colombia labelurl  ; j : 1155. Sim : 0.40770993; No similar. 
 reviva video charla futuro integracion latinoamericana estudio banco mundial labelurl  ; j : 1156. Sim : 0.33282354; No similar. 
 rt comfama 22 invitados catedra rodrigouprimny josegreghg julietalemaitre modera anacristinarestrep; j : 1157. Sim : 0.12484841; No similar. 
 rt universidadcol rector unisabana obduliovp pide ser pilo paga politica programa gobierno labelurl; j : 1158. Sim : 0.40058294; No similar. 
 estrenando facultad cifeuniandes conozcan objetivos metas reto labelurl labelurl  ; j : 1159. Sim : 0.22091739; No similar. 
 voto domingo distinto tomar decision pais relacionada guerra paz carlos velandia gestor paz eln  ; j : 1160. Sim : 0.39538684; No similar. 
 graduados mas herramientas humanas profesionales construir mejor pais director policia nacional  ; j : 1161. Sim : 0.7075734; Media. 
 rosariogsb respuesta nuevos retos mundo negocios sociedad globalizada labelurl  ; j : 1162. Sim : 0.30178857; No similar. 
 interviene francisco santos promotor miembro centro democratico labelurl  ; j : 1163. Sim : 0.29080203; No similar. 
 razones cuales colombianos quieren tener hijostermometro familia ifaunisabana via eltiempo labelurl; j : 1164. Sim : 0.21841267; No similar. 
 hoy equipo unisabana ibague temprano recibimos estudiantes colegio labelurl  ; j : 1165. Sim : 0.3932482; No similar. 
 continuamos foro conductas estudiantes rede sociales digitales respetoenredes vivo labelurl  ; j : 1166. Sim : 0.5307395; Baja. 
 hoyeneafit sera conversatorio capoliticoeafit filosofia muchas pace esperamos labelurl  ; j : 1167. Sim : 0.36668247; No similar. 
 consecuencias psicologicas acuerdos habana afergussonb consiliario urosario labelurl  ; j : 1168. Sim : 0.30747572; No similar. 
 rt behrentz posible armonizar busqueda justicia social estabilidad economia mercado via eltiempo la; j : 1169. Sim : 0.38119033; No similar. 
 rt universidadcol rector unisabana obduliovp cuestiona criticas ser pilo paga labelurl labelurl  ; j : 1170. Sim : 0.28616604; No similar. 
 7 uniandinos premiados modelo naciones unidas harvard labelurl  ; j : 1171. Sim : 0.25630358; No similar. 
 rt andybeltran03 mepongolostenis jovenes puedan estudiar carrera labelurl labelurl  ; j : 1172. Sim : 0.3700948; No similar. 
 acerca visita papa francisco necesitamos voluntarios direccioncentralestudiantesunisabanaeduco labe; j : 1173. Sim : 0.25159237; No similar. 
 rt jcdiazbohorquez obduliovp rector unisabana indica visitaapostolica pontifexes traera grandes fru; j : 1174. Sim : 0.29527673; No similar. 
 estan universidades latinoamericanas materia responsabilidad social noche dialogomayortv labelurl  ; j : 1175. Sim : 0.5378527; Baja. 
 dementescuriosas doctoraclown labelurl  ; j : 1176. Sim : 0.04148341; No similar. 
 noticiaun dara conocer colombia desconocida pastor alape reintegracion mintrabajocol via labelurl  ; j : 1177. Sim : 0.47155684; No similar. 
 lecturarecomendada oscars2017 labelurl  ; j : 1178. Sim : 0.010061995; No similar. 
 comunidadun preguntas plan global desarrollo envialas balance social 2016 labelurl  ; j : 1179. Sim : 0.27885354; No similar. 
 conocen fondossapiencia labelurl labelurl labelurl  ; j : 1180. Sim : 0.092676386; No similar. 
 educaunisabana guajira labelurl  ; j : 1181. Sim : 0.11354114; No similar. 
 alumnisabana siempre labelurl  ; j : 1182. Sim : 0.10967732; No similar. 
 miprimerdiaenuniandes culturauniandes labelurl  ; j : 1183. Sim : 0.12671942; No similar. 
 futuros estudiantes labelurl  ; j : 1184. Sim : 0.47172922; No similar. 
 proposito diamundialsintabaco labelurl  ; j : 1185. Sim : 0.18929386; No similar. 
 unisabanaradio siempre  ; j : 1186. Sim : 0.18262541; No similar. 
 yoescuchousr unisabanaradio labelurl  ; j : 1187. Sim : 0.1072563; No similar. 
 miprimerdiaenuniandes bienvenidos labelurl  ; j : 1188. Sim : 0.04806496; No similar. 
 comunicado ceuniandino labelurl labelurl  ; j : 1189. Sim : 0.015435216; No similar. 
 literatura elquijote labelurl  ; j : 1190. Sim : 0.29547173; No similar. 
 arte alternativas profesionales si posibles tal iniciativa labelurl labelurl  ; j : 1191. Sim : 0.2530337; No similar. 
 felicitaciones bienvenidos labelurl  ; j : 1192. Sim : 0.16595472; No similar. 
 investigacion colombia labelurl  ; j : 1193. Sim : 0.59547234; Baja. 
 opinion martha vives habla relacion innovacion desarrollo labelurl  ; j : 1194. Sim : 0.49803883; No similar. 
 rt clinunisabana estudiantes fisioterapia unisabana hacen uso campus biomedico espacios aprendizaje; j : 1195. Sim : 0.44836274; No similar. 
 editorial urrevista si si nobel paz reflexiones resultados plebiscito labelurl  ; j : 1196. Sim : 0.3342769; No similar. 
 somosorgulloun academicos reconocidos colciencias investigadores emeritos labelurl  ; j : 1197. Sim : 0.44641396; No similar. 
 necesitamos publicaciones academicas unico lugar debemos comunicar resultados tpaffenholz  ; j : 1198. Sim : 0.46154183; No similar. 
 rt jrestrp si hacemos gran pacto nacional ciencia tecnologia innovacion labelurl via elespectador  ; j : 1199. Sim : 0.41727737; No similar. 
 rt unisabanaradio futuros padres unisabana van llegando k1 enkrretate especial contados minutos  ; j : 1200. Sim : 0.2460562; No similar. 
 trump barril diogenes habla polemico eleccion contexto crisis modernida labelurl  ; j : 1201. Sim : 0.34513405; No similar. 
 rt inguniandes invitados hoy colegio portales restrepo meta lab dinamica fluidos uniandes labelurl ; j : 1202. Sim : 0.35341856; No similar. 
 cometas campus labelurl  ; j : 1203. Sim : 0.21393351; No similar. 
 programacion ciclo panel colombia reto acuerdo final gobierno farcep labelurl humanasunal  ; j : 1204. Sim : 0.34797695; No similar. 
 stephanie lavaux vicerrectora urosario interviene jornada induccion soyrosarista labelurl  ; j : 1205. Sim : 0.23802309; No similar. 
 rt mineducacion puedes seguir transmision vivo nochedelosmejores senalcolombia labelurl pierdas v  ; j : 1206. Sim : 0.19412716; No similar. 
 taller ensenar evolucion ejercicios practicos identificando mejores practicas ensenanza labelurl  ; j : 1207. Sim : 0.53963405; Baja. 
 curso busca dotar vision historica critica justicia transicional labelurl labelurl  ; j : 1208. Sim : 0.45041597; No similar. 
 opinion papel universidades modelo innovacion abierta labelurl labelurl  ; j : 1209. Sim : 0.48928532; No similar. 
 publican investigacion profesores rosaristas guardian descubre mas labelurl labelurl  ; j : 1210. Sim : 0.59390384; Baja. 
 beca italiano societa dante alighieri participa convocatoria rosaristas labelurl labelurl  ; j : 1211. Sim : 0.25702497; No similar. 
 rt dapardantioquia eafit dapardantioquia participa seminario evaluacion riesgo sismico toma decisio; j : 1212. Sim : 0.37514254; No similar. 
 felicitaciones nuevos egresados recuerden pueden seguir ceremonias grado vivo labelurl  ; j : 1213. Sim : 0.35932803; No similar. 
 transmision hoy 1430 mark burry hablara ultima etapa construccion sagrada familia barcelona labelur; j : 1214. Sim : 0.37582; No similar. 
 rt hernanolano ceremonia proclamacion tres nuevos profesores titulares unisabana usabanamedicina ei; j : 1215. Sim : 0.37122896; No similar. 
 estudiar administraciondenegocios eafit desarrollar habilidades mercadeo finanzas crear empresas la; j : 1216. Sim : 0.43206653; No similar. 
 rt unisabanaradio nuevos estudiantes comsabana conocen miembros comision facultad seguimos modo aho; j : 1217. Sim : 0.44183105; No similar. 
 episcopadocol seminario periodistas visita pastoral pontifex pais labelurl  ; j : 1218. Sim : 0.47883812; No similar. 
 si comsabana unisabanaradio siempre noticia carteleras digitales campus labelurl  ; j : 1219. Sim : 0.3267459; No similar. 
 rt admonuniandes transmision conferencia innovacion investigacion colombia aprender labelurl http  ; j : 1220. Sim : 0.56298035; Baja. 
 rt economiauandes inicia intervencion cesar mantilla cesarmant profesor econurosario simposio creci; j : 1221. Sim : 0.30909622; No similar. 
 beneficiosdelapaz representantes gobierno empresarios organo legislativo labelurl labelurl  ; j : 1222. Sim : 0.3953738; No similar. 
 rt apgguzman hora arrancamos seminario formacion periodistas cubriran visita pontifexes unisabana l; j : 1223. Sim : 0.41993865; No similar. 
 trabajo ganadores xxvi concurso mejores trabajos grado pregrado uncolombia labelurl  ; j : 1224. Sim : 0.29672918; No similar. 
 11 mujeres tejen suenos gracias huggerisland labelurl labelurl  ; j : 1225. Sim : 0.30117586; No similar. 
 hoyeneafit esperamos lanzamiento libro nuevos asentamientos informales urbanista david gouverneu la; j : 1226. Sim : 0.39561686; No similar. 
 cema primer lugar trabajo libre investigacion congreso nacional nutricion clinica labelurl labelurl; j : 1227. Sim : 0.45264816; No similar. 
 asi funciona reforma pensional propone observatorio laboral ur labelurl cienciaydesarrollour labelu; j : 1228. Sim : 0.36748087; No similar. 
 behrentz hace apertura foro conductas estudiantes rede sociales digitales respetoenredes labelurl  ; j : 1229. Sim : 0.49712214; No similar. 
 primer punto decalogo sospoelaire caminar debe ser primera opcion movilizarse ver mas labelurl  ; j : 1230. Sim : 0.34841195; No similar. 
 rt educacionbogota ahora mas 40 instituciones educacion superior ofrecen estudiantes programas estu; j : 1231. Sim : 0.6859298; Media. 
 rt facisouniandes llego nuevo numero revista historia critica aqui version digital completa imperdi; j : 1232. Sim : 0.2722956; No similar. 
 rt cgpatarroyo ayuda plan educacion pais participa miplandecenal urosario inscribete labelurl label; j : 1233. Sim : 0.3070063; No similar. 
 rt cementosargos vicepresidente innovacion lucas moreno habla teleantioquia patente obtenida fruto ; j : 1234. Sim : 0.37640342; No similar. 
 buena ciudad espacios publicos tan maravillosos aun ciudadanos mas ricos pueden dejar ir enriquepen; j : 1235. Sim : 0.452784; No similar. 
 hoyeneafit unimos iniciativa sosporelaire pretendemos cambio habitos evitemos labelurl  ; j : 1236. Sim : 0.3013519; No similar. 
 sergiofajardo comparte ideas educacion equidad social conversatorio hacia va colombia labelurl  ; j : 1237. Sim : 0.5508878; Baja. 
 participa convocatoria premio colsubsidio inclusion social labelurl labelurl  ; j : 1238. Sim : 0.36816835; No similar. 
 nicolas santos apoya carrera 10k uniandes busca consolidar beca deportiva unete apoya labelurl mepo; j : 1239. Sim : 0.26609448; No similar. 
 terminemos dia primer articulo serie grandes maestros elespectador yu takeuchi labelurl  ; j : 1240. Sim : 0.3825354; No similar. 
 sesion preguntas cierre intervencion cesargaviriat debateplebiscitour labelurl  ; j : 1241. Sim : 0.33844307; No similar. 
 ser feliz solo zapato proposito creciente inter concepto felicidad opinion labelurl  ; j : 1242. Sim : 0.39371955; No similar. 
 rt aulaproco eafit participa especial pregrados razonesdepeso estudies carrera labelurl  ; j : 1243. Sim : 0.305469; No similar. 
 participa iniciativa actividad fisica cultura descubre labelurl labelurl  ; j : 1244. Sim : 0.29446864; No similar. 
 rt facisouniandes interviene decano facultad hugo fazio somoscienciassociales labelurl  ; j : 1245. Sim : 0.25971496; No similar. 
 comunidadun acuerdo proyecto ciudad can retira predios unal opina aqui  ; j : 1246. Sim : 0.11310581; No similar. 
 descubre cerebro responsable emociones participa dementescuriosas labelurl labelurl  ; j : 1247. Sim : 0.03397627; No similar. 
 rt opusdeicolombia funeral sufragio alma mons javier echevarria bogota labelurl  ; j : 1248. Sim : 0.23926142; No similar. 
 retos consejos beneficios realizar intercambio labelurl programatuintercambio labelurl  ; j : 1249. Sim : 0.21745199; No similar. 
 prototipo colombiano crear panel solares mas eficientes base aguacate mora unmanizales unimedios la; j : 1250. Sim : 0.3623802; No similar. 
 beneficios estrategias reapertura fronteriza colombovenezolana labelurl labelurl  ; j : 1251. Sim : 0.19150446; No similar. 
 rt infopresidencia dictara diplomado posconflicto 210 ciudadanos medellin labelurl labelurl  ; j : 1252. Sim : 0.35100386; No similar. 
 aspectos metodologicos teoricos orientar aplicar evaluar intervenciones salud publica agendauniande; j : 1253. Sim : 0.3249817; No similar. 
 mensaje mando pueblo colombiano paz si asi ustedes ponen acuerdo francisco santos exvicepresidente ; j : 1254. Sim : 0.37207207; No similar. 
 bienvenidos estudiantes primer semestre exitos nueva etapa miprimerdiaenuniandes labelurl  ; j : 1255. Sim : 0.28730026; No similar. 
 conociendo mario di cuenta ser escritor vocacion lleva alma juan jose hoyos labelurl  ; j : 1256. Sim : 0.31744137; No similar. 
 buscas practica llega xxiii muestra empresarial labelurl labelurl  ; j : 1257. Sim : 0.19104777; No similar. 
