Modulo nnlm-es-dim128-with-normalization-2
Topicos : favor gracias mensaje cuentanos escribirnos detalles dm directo ayudarte caso ocurrido 
 colcapital so happy to have our special guest ralphsimon1 in our annual assembly colcapital with th; j : 1. Sim : 0.122829735; No similar. 
 sinforosomutis1 pensionsalario ivanduque colpensiones fondosdepension hola sinforosa favor comunica; j : 2637. Sim : 0.28206122; No similar. 
 karengoonzalez karen indicamos anteriormente debido realizaste operacion cajero labelurl  ; j : 2638. Sim : 0.39413995; No similar. 
 sriomalo porveniroficial sicsuper hola sebastian permitenos ayudarte revisar comentas labelurl  ; j : 2639. Sim : 0.24404818; No similar. 
 jaimediaza hola jaimediaza lamentamos escribes cuentanos favor mas detalles ocurrido labelurl  ; j : 2640. Sim : 0.6508865; Baja. 
 theperuvianwave cgrcolombia sfcsupervisor si transmision diferido puede consultar labelurl  ; j : 2641. Sim : 0.41083893; No similar. 
 skamgutt enviamos toda informacion gracias comunicarte feliz dia  ; j : 2642. Sim : 0.5430479; Baja. 
 manana 1100 vea labelurl transmision reporte estabilidad financiera pres labelurl  ; j : 2643. Sim : 0.27498683; No similar. 
 esavebahotmail hola esavebahotmail gracias escribirnos contamos conocer saldo producto labelurl  ; j : 2644. Sim : 0.4863607; No similar. 
 papel jugado bancorepublica cgrcolombia sfcsupervisor desarrollo economia colo labelurl  ; j : 2645. Sim : 0.22278495; No similar. 
 hoy bancorepublica presento informesobreinflacion conozca presentacion gerente juanjoseechavarria l; j : 2646. Sim : 0.25936252; No similar. 
 andresmania 3 acciones bvc mas suben 2019nn1corficolcf 6037n2pfcorficol 5241n3grupoaval 351  ; j : 2647. Sim : 0.16584949; No similar. 
 piense seguridad dinero invertir criptomonedas informese conozca riesgos labelurl  ; j : 2648. Sim : 0.32695284; No similar. 
 jangordillo23jg hola jangordillo23jg gracias escribirnos confirmamos cuentas banco bogot labelurl  ; j : 2649. Sim : 0.4561171; No similar. 
 juanpmoraless hola juan favor cuentanos inconveniente banco quedamos atentos  ; j : 2650. Sim : 0.56131595; Baja. 
 alexmauricio255 alexmauricio255 gracias escribirnos compartir experiencia creer po labelurl  ; j : 2651. Sim : 0.5303347; Baja. 
 hola karoruso puedes escribirnos via dm daremos opciones saludos  ; j : 2652. Sim : 0.5253366; Baja. 
 alfonsoeljach hola alfonsoeljach gracias escribirnos cuentanos favor mas detalles ocurrido m labelu; j : 2653. Sim : 0.69111156; Media. 
 alonso1951 hola alonso recibimos mensaje peor podrias confirmar datos  ; j : 2654. Sim : 0.5128107; Baja. 
 participantes curso hicieron posible quisiera agradecerles compromiso academia labelurl  ; j : 2655. Sim : 0.28866485; No similar. 
 jaimerave hola jaime vamos realizar actualizacion muchas gracias decirnos  ; j : 2656. Sim : 0.5050243; Baja. 
 juancaparrag hola juancaparrag gracias escribirnos contamos intermitencia banca movi labelurl  ; j : 2657. Sim : 0.4264641; No similar. 
 juanjoseechavarria resalto lanzamiento libro editado jaimebonet importante inversi labelurl  ; j : 2658. Sim : 0.28941205; No similar. 
 angelicangulo21 queremos ayudarte mejorar experiencia productos servicios escribenos traves labelur; j : 2659. Sim : 0.5129197; Baja. 
 requisitos participar convocatoria bancorepublica estudiantes universitarios pregrado tod labelurl ; j : 2660. Sim : 0.10374422; No similar. 
 eganbernal acompano conversatorio creoenmi hoy protagonista ganador carrera labelurl  ; j : 2661. Sim : 0.15283027; No similar. 
 ailrodriguez23 hola ailrodriguez23 gracias escribirnos queremos mejorar experiencia necesitamos lab; j : 2662. Sim : 0.43209958; No similar. 
 camilopelaezs hola camilopelaezs alegra saludarte amplianos favor informacion ocurrido labelurl  ; j : 2663. Sim : 0.5654907; Baja. 
 crmorenoprensa hola cristian favor cuentanos inconveniente banco buen dia  ; j : 2664. Sim : 0.49630332; No similar. 
 hola ivecuree lamentamos molestias puedes favor informarnos oficina encuentras  ; j : 2665. Sim : 0.59278315; Baja. 
 hoy damos bienvenida bcopopular twitter avanzar darte mas opciones  ; j : 2666. Sim : 0.47914752; No similar. 
 luisitabelleza absolutamente errado afirmar bancorepublica utiliza bitcoins operaciones labelurl  ; j : 2667. Sim : 0.08757208; No similar. 
 camilopelaezs hola camilopelaezs bienvenido canal digital validar cuentas favor labelurl  ; j : 2668. Sim : 0.5494753; Baja. 
 arranca discurso juanjoseechavarria gerente bancorepublica clausura curso avanzado labelurl  ; j : 2669. Sim : 0.21061245; No similar. 
 requisitos participar convocatoria bancorepublica estudiantes universitarios pregrado to labelurl  ; j : 2670. Sim : 0.0883458; No similar. 
 juntabanrep reune empresarios cartagena hablar situacion economica region p labelurl  ; j : 2671. Sim : 0.2433233; No similar. 
 juanjoseechavarria gerente bancorepublica participa hoy foroeconomicodinerobbva conferencia pol lab; j : 2672. Sim : 0.1295458; No similar. 
 pedroluipacheco pedro gracias compartirnos buena experiencia feliz dia  ; j : 2673. Sim : 0.4333786; No similar. 
 cepalonu conozca presentacion realizada joseantonioocampo codirector banrep posesion labelurl  ; j : 2674. Sim : 0.23645726; No similar. 
 brendishmonroe hola brendishmonroe gracias escribirnos alegra estes gran experiencia labelurl  ; j : 2675. Sim : 0.43707195; No similar. 
 lmperezg buenos dias mayoria presentaciones codirectores suben historial labelurl  ; j : 2676. Sim : 0.33148432; No similar. 
 continuaremos apoyando manera integral equipoporvenir2019 impulsaremos sigan corriendo labelurl  ; j : 2677. Sim : 0.21813793; No similar. 
 descargue vea imagenes juntabanrep nuevo minhacienda alberto carrasquilla labelurl  ; j : 2678. Sim : 0.34252998; No similar. 
 erimarcor hola erica enviamos mensaje dm quedamos atentos  ; j : 2679. Sim : 0.52316725; Baja. 
 periodicolapola hola comunicamos interno contigo comentes ocurrio exactamente  ; j : 2680. Sim : 0.44163257; No similar. 
 g3rbar hola german atendimos requerimiento dm quedamos atentos  ; j : 2681. Sim : 0.5007979; Baja. 
 fonsecainlive hola cuantanos caso dm colaborarte quedamos atentos  ; j : 2682. Sim : 0.50410146; Baja. 
 makotokino7 sfcsupervisor hola makotokino7 comunicamos mensaje directo contigo  ; j : 2683. Sim : 0.5896361; Baja. 
 patucitu carlosemontoya1 hola lina comunicamos mensaje directo contigo  ; j : 2684. Sim : 0.6013384; Baja. 
 hola panchitagalindo cuentanos mensaje directo caso poder ayudarte  ; j : 2685. Sim : 0.7692114; Media. 
 hola ticocampillo cuentanos mas caso mensaje directo poder ayudarte  ; j : 2686. Sim : 0.7492492; Media. 
 hola alexahumada14 cuentanos caso mensaje directo poder ayudarte  ; j : 2687. Sim : 0.7790689; Media. 
 pepar1950 pedro envianos detalles caso dm colaborarte  ; j : 2688. Sim : 0.47486094; No similar. 
 hola omarcontreras8 gracias escribirnos queremos mejorar experiencia necesitamos labelurl  ; j : 2689. Sim : 0.47158793; No similar. 
 amgs12 santorendon hola amgs12 comunicaremos mensaje directo contigo  ; j : 2690. Sim : 0.63851756; Baja. 
 hola paradajairo cuentanos mas caso mensaje directo poder ayudarte  ; j : 2691. Sim : 0.73600525; Media. 
 andresburiti1 hola andresburiti1 disculpanos molestias queremos mejorar experiencia labelurl  ; j : 2692. Sim : 0.39898998; No similar. 
 casasnestor sfcsupervisor hola casasnestor gracias escribirnos contamos gestionando labelurl  ; j : 2693. Sim : 0.45355734; No similar. 
 omarcontreras8 hola omarcontreras8 trabajando mejorar experiencia cuentanos mas detalles labelurl  ; j : 2694. Sim : 0.4804627; No similar. 
 nicocastrocerv hola nicocastrocerv trabajando mejorar experiencia cuentanos mas detalles i labelurl; j : 2695. Sim : 0.5568036; Baja. 
 javosanchz javier gusto enviaremos comentas area encargada  ; j : 2696. Sim : 0.42942315; No similar. 
 diegoxger santorendon hola diego comunicamos mensaje directo contigo  ; j : 2697. Sim : 0.56645733; Baja. 
 alvaring hola alvaro escribenos interno poder colaborarte caso  ; j : 2698. Sim : 0.32810366; No similar. 
 hola alvarogonzalezu sfcsupervisor enviado mensaje directo respuesta caso  ; j : 2699. Sim : 0.68572766; Media. 
 nadaflota envianos datos dm poder ayudarte caso  ; j : 2700. Sim : 0.57356024; Baja. 
 lukasmeluk hola lukas envianos caso dm colaborarte saludos  ; j : 2701. Sim : 0.43266767; No similar. 
 mcupacan hola dejanos caso mensaje poder ayudarte saludos  ; j : 2702. Sim : 0.629251; Baja. 
 cardona2012caro gestionando consulta mensaje directo quedamos atentos  ; j : 2703. Sim : 0.6399379; Baja. 
 juanmcas gestionando consulta mensaje directo quedamos atentos  ; j : 2704. Sim : 0.6148495; Baja. 
 cardona2012caro gestionando consulta mensaje directo quedamos atentos  ; j : 2705. Sim : 0.6399379; Baja. 
 juanmcas gestionando consulta mensaje directo quedamos atentos  ; j : 2706. Sim : 0.6148495; Baja. 
 librojhon hola cuentanos caso dm poder ayudarte saludos  ; j : 2707. Sim : 0.68022496; Media. 
 hola sveralopez revisando caso area encargada lamentamos molestias  ; j : 2708. Sim : 0.49629575; No similar. 
 arquitectoab sfcsupervisor davidbarguil hola arquitectoab gracias escribirnos contamos labelurl  ; j : 2709. Sim : 0.4074666; No similar. 
 micomalparido gracias escribirnos gestionando consulta mensaje directo  ; j : 2710. Sim : 0.6597093; Baja. 
 julianmorenos hola julianmorenos gracias escribirnos contamos gestionando consulta labelurl  ; j : 2711. Sim : 0.4213392; No similar. 
 framirezvaunal hola framirezvaunal gracias escribirnos contamos gestionando consulta labelurl  ; j : 2712. Sim : 0.4519808; No similar. 
 josegregorio hola josegregorio gracias escribirnos contamos gestionando consulta t labelurl  ; j : 2713. Sim : 0.47704437; No similar. 
 guarapero hola guarapero gracias ponerte contacto podemos ayudar  ; j : 2714. Sim : 0.45140898; No similar. 
 estalisiada hola estalisiada gracias ponerte contacto podemos ayudar  ; j : 2715. Sim : 0.37714595; No similar. 
 christianmfc hola christianmfc gracias escribirnos contamos gestionando consulta labelurl  ; j : 2716. Sim : 0.4596616; No similar. 
 juanjosetriton hola juanjosetriton gracias escribirnos compartir experiencia creer labelurl  ; j : 2717. Sim : 0.4945248; No similar. 
 paupimiento hola mensaje dejanos caso datos escalarlo saludos  ; j : 2718. Sim : 0.65435183; Baja. 
 richardvt hola dejanos datos caso mensaje ayudarte saludos  ; j : 2719. Sim : 0.70502836; Media. 
 susanahenaop hola susanahenaop gestionando consulta traves mensaje directo  ; j : 2720. Sim : 0.5993583; Baja. 
 nataliath21 gracias escribirnos compartir experiencia creer poder h labelurl  ; j : 2721. Sim : 0.4632753; No similar. 
 pipiule sfcsupervisor hola carlos atendimos requerimiento dm saludos  ; j : 2722. Sim : 0.48037785; No similar. 
 mardisoraya hola dejanos datos mensaje poder ayudarte saludos  ; j : 2723. Sim : 0.6338742; Baja. 
 pipiule sfcsupervisor hola carlos atendiendo requerimiento dm saludos  ; j : 2724. Sim : 0.49044824; No similar. 
 laubernalrincon hola laura gracias ponerte contacto podemos ayudar  ; j : 2725. Sim : 0.5023174; Baja. 
 jaimeabello fnpi leydelmontes pachomiranda lardila83 siga transmision labelurl  ; j : 2726. Sim : 0.09087318; No similar. 
 tatyhernandez tatiana cuentanos detalle oficina quedamos atentos  ; j : 2727. Sim : 0.5514398; Baja. 
 cristianmejiia hola cristianmejiia gracias escribirnos contamos gestionando consult labelurl  ; j : 2728. Sim : 0.42215908; No similar. 
 marioandressua3 hola marioandressua3 gracias escribirnos contamos gestionando consult labelurl  ; j : 2729. Sim : 0.44346735; No similar. 
 jotazul hola juan jose manejando caso dm saludos  ; j : 2730. Sim : 0.4623984; No similar. 
 hola jaberdugo251821 respondimos caso via dm saludos sfcsupervisor  ; j : 2731. Sim : 0.5846882; Baja. 
 rfbonilla rafael cuentanos oficina ubicado quedamos atentos  ; j : 2732. Sim : 0.401285; No similar. 
 dionisiosivan hola dionisiosivan gracias escribirnos horarios sucursal pitalit labelurl  ; j : 2733. Sim : 0.33294833; No similar. 
 hola alvarogonzalezun puedes favor contarnos caso podemos ayudarte  ; j : 2734. Sim : 0.57619727; Baja. 
 glorenteria hola gloria atendimos solicitud recientemente quedamos atentos  ; j : 2735. Sim : 0.44066402; No similar. 
 hola norsalazar lamentamos molestias respondimos mensaje privado saludos  ; j : 2736. Sim : 0.5373313; Baja. 
 miembros juntabanrep reunen hora empresarios valledelcauca comite consultivo labelurl  ; j : 2737. Sim : 0.16861086; No similar. 
 robertcancino97 hola robertcancino97 bienvenido canal digital si contamos parte labelurl  ; j : 2738. Sim : 0.37025842; No similar. 
 hola santiagolopez31 cuentanos podemos ayudarte via dm saludos  ; j : 2739. Sim : 0.63666767; Baja. 
 hola ejime1 puedes escribirnos via dm ayudaremos necesites  ; j : 2740. Sim : 0.55181295; Baja. 
 erimarcor hola angelica atendimos caso recientemente dm saludos  ; j : 2741. Sim : 0.4859141; No similar. 
 juanzhooo sfcsupervisor juan oficina asististe realizaste consulta  ; j : 2742. Sim : 0.2870964; No similar. 
 lamibar acompanarte si inquietudes adicionales dudes escribirnos  ; j : 2743. Sim : 0.4781072; No similar. 
 bikthor acompanarte si inquietudes adicionales dudes escribirnos  ; j : 2744. Sim : 0.46052483; No similar. 
 andrespatvelez acompanarte si inquietudes adicionales dudes escribirnos  ; j : 2745. Sim : 0.5147864; Baja. 
 nanchosanabria acompanarte si inquietudes adicionales dudes escribirnos  ; j : 2746. Sim : 0.48767337; No similar. 
 megaguanare hola megaguanare enviamos mensaje directo toda informacion  ; j : 2747. Sim : 0.54395103; Baja. 
 shirleyricom animate cuentanos traves inbox producto inconveniente labelurl  ; j : 2748. Sim : 0.53865737; Baja. 
 inicia presentacion reporte estabilidad financiera reportesdelemisor vealo canal labelurl  ; j : 2749. Sim : 0.3889569; No similar. 
 camilopenat acompanarte si inquietudes adicionales dudes escribirnos  ; j : 2750. Sim : 0.5453601; Baja. 
 manchutress hola dejanos datos dm hacer seguimiento caso  ; j : 2751. Sim : 0.656264; Baja. 
 primerahoracol canal1colombia alaire gerente general juanjoseechavarria primerahoracol labelurl  ; j : 2752. Sim : 0.18855813; No similar. 
 portillaeli hola luis gracias ponerte contacto podemos ayudar  ; j : 2753. Sim : 0.52987295; Baja. 
 fresamalvada1 hola rosa cuentanos ocurrio poder colaborarte saludos  ; j : 2754. Sim : 0.4370793; No similar. 
 jcamilomalagon hola camilo manejando consulta dm feliz dia  ; j : 2755. Sim : 0.4317193; No similar. 
 andresvelosa hola andresvelosa comunicaremos medio mensaje directo contigo  ; j : 2756. Sim : 0.5367888; Baja. 
 hola moscosolopera puedes contarnos caso darte soluciones saludos  ; j : 2757. Sim : 0.5354487; Baja. 
 vibanez9 hola dejanos datos dm hacer seguimiento saludos  ; j : 2758. Sim : 0.6191774; Baja. 
 cuchoagudelo hola favor dejanos datos hacer reporte saludos  ; j : 2759. Sim : 0.6076487; Baja. 
 hola paulhernanb lamentamos sucedido pasaremos reporte mejorar servicio  ; j : 2760. Sim : 0.5177571; Baja. 
 pantuflash camilo respondimos medio dm quedamos atentos  ; j : 2761. Sim : 0.37901548; No similar. 
 conviertete persona atraiga losresultadosque buscas jim cathcart  ; j : 2762. Sim : 0.3305422; No similar. 
 hola paradajairo dado respuesta via mensaje privado saludos  ; j : 2763. Sim : 0.56089586; Baja. 
 felipeflorparra hola colaborarte favor comunicate servicio videollamada labelurl saludos  ; j : 2764. Sim : 0.51593226; Baja. 
 anamariamt94 hola ana maria cuentanos dm inconveniente saludos  ; j : 2765. Sim : 0.535534; Baja. 
 pipiule sfcsupervisor carlos manana escribimos dm saludos  ; j : 2766. Sim : 0.39985982; No similar. 
 evento recuerde cita manana medellin seminariodeeconomia 197 labelurl labelurl  ; j : 2767. Sim : 0.20011427; No similar. 
 glori80531887 hola gloria vamos comunicar mensaje directo contigo  ; j : 2768. Sim : 0.6229829; Baja. 
 conozca presentacion joseantonioocampo realizada uexternado siguiente vinculo labelurl  ; j : 2769. Sim : 0.41480458; No similar. 
 juani7abanana mellamopraga respetada juani7abanana importante conocer mas acerca s labelurl  ; j : 2770. Sim : 0.24048431; No similar. 
 corzosilvia luchogarzon adrianmagnoli canal estan dando noticiero  ; j : 2771. Sim : 0.14293541; No similar. 
 666sulfur cupos disponibles asignados participe canal stream labelurl  ; j : 2772. Sim : 0.3262021; No similar. 
 danielespaol hola daniel pendientes si llegas necesitar saludos  ; j : 2773. Sim : 0.450283; No similar. 
 ivonnewrites dejanos datos dm hacer reporte saludos  ; j : 2774. Sim : 0.529513; Baja. 
 juanjoseechavarria gerente bancorepublica finaliza presentacion informesobreinflacion conozca i lab; j : 2775. Sim : 0.28602898; No similar. 
 caricioperez fondosdepension hola mauricio comunicaremos mensaje directo contigo  ; j : 2776. Sim : 0.6475982; Baja. 
 codirector joseantonioocampo participo catedra macroeconomia organizada unijaveriana labelurl  ; j : 2777. Sim : 0.14258276; No similar. 
 gerente bancorepublica juanjoseechavarria inicia presentacion informesobreinflacion correspondie la; j : 2778. Sim : 0.2849858; No similar. 
 arturoporras569 permitimos informarle bancorepublica organo naturaleza unica labelurl  ; j : 2779. Sim : 0.29911128; No similar. 
 paticoazul diana validando datos persona respuesta notificaremos  ; j : 2780. Sim : 0.5568186; Baja. 
 bancorepublica gerente juanjoseechevarria felicitan ganadores provenientes universidad labelurl  ; j : 2781. Sim : 0.18503138; No similar. 
 marytobon2 mary gracias permitirnos servirte excelente dia  ; j : 2782. Sim : 0.3597449; No similar. 
 kardo712 ricardo gracias permitirnos servirte excelente dia  ; j : 2783. Sim : 0.3795543; No similar. 
 evento recuerde cita manana bogota seminariodeeconomia 496 labelurl labelurl  ; j : 2784. Sim : 0.24756856; No similar. 
 pierda evento bancorepublica diancolombia vealo canal stream labelurl  ; j : 2785. Sim : 0.29324076; No similar. 
 evento recuerde cita manana bogota seminariodeeconomia 498 labelurl labelurl  ; j : 2786. Sim : 0.28305084; No similar. 
 evento recuerde cita manana bogota seminariodeeconomia 499 labelurl labelurl  ; j : 2787. Sim : 0.22986437; No similar. 
 pierda evento bancorepublica diancolombia vealo canal stream labelurl  ; j : 2788. Sim : 0.29324076; No similar. 
 evento recuerde cita manana bogota seminariodeeconomia 506 labelurl labelurl  ; j : 2789. Sim : 0.23639357; No similar. 
 evento recuerde cita manana bogota seminariodeeconomia 504 labelurl labelurl  ; j : 2790. Sim : 0.25511584; No similar. 
 breve alaire gerente general juanjoseechavarria primerahoracol canal1colombia labelurl  ; j : 2791. Sim : 0.22081211; No similar. 
 hola conquienhablo incialmente puedes interponer queja siguiente enlace labelurl  ; j : 2792. Sim : 0.5437334; Baja. 
 alexavellaneda puedes contar detalles via dm gracias  ; j : 2793. Sim : 0.53630245; Baja. 
 arquitectoab gnavastalero sfcsupervisor hola arquitectoab gracias escribirnos bancodebogota labelur; j : 2794. Sim : 0.44977182; No similar. 
 rintham29 tuitbdb hola recuerda servicio presta mensaje directo labelurl  ; j : 2795. Sim : 0.43842041; No similar. 
 adolfomeisel luisarmandogalvis conversan reflexionan economia caribecolombiano economia labelurl  ; j : 2796. Sim : 0.26649103; No similar. 
 juegue dinero invertir criptomonedas informese conozca riesgos labelurl  ; j : 2797. Sim : 0.27285618; No similar. 
 itsnotformemo hola itsnotformemo gracias comunicarte enlace labelurl puedes consulta labelurl  ; j : 2798. Sim : 0.43931636; No similar. 
 conozca presentacion realizada joseantonioocampo realizada hoy unijaveriana labelurl  ; j : 2799. Sim : 0.21527383; No similar. 
 hola drumsoverbogota cilomeca queremos conocer motivos comentarios ayudarles  ; j : 2800. Sim : 0.5216455; Baja. 
 bluciasalazar gracias lucia caso encuentra area encargada  ; j : 2801. Sim : 0.2791042; No similar. 
 doblepersona hola camilo cuentanos favor detalles ocurrido dm tambien indicanos si podemos ay label; j : 2802. Sim : 0.599521; Baja. 
 top3deimpactoeconomicon1corte turcaordeno liberacion pastor estadounidense andrew brunsonn2chinareg; j : 2803. Sim : 0.1399705; No similar. 
 sinforosomutis1 pensionsalario ivanduque colpensiones fondosdepension perfecto repondimos  ; j : 2804. Sim : 0.008063778; No similar. 
 marqueti7 marco antonio manejando caso dm saludos  ; j : 2805. Sim : 0.45541304; No similar. 
 danibetancurc puedes contarnos dudas dm quedamos atentos  ; j : 2806. Sim : 0.5025509; Baja. 
 superluke84 hola monsieur momento encontramos validando actual canal labelurl  ; j : 2807. Sim : 0.31502452; No similar. 
 si taxista quiere pitar pasion necesita opciones labelurl  ; j : 2808. Sim : 0.2589454; No similar. 
 jairoqfarc dnpcolombia minhacienda gerente general bancorepublica encuentra labelurl  ; j : 2809. Sim : 0.00012496524; No similar. 
 andres068 hola bancodebogota podra ayudar informacion buen dia  ; j : 2810. Sim : 0.4543047; No similar. 
 solucionatico lamentamos inconveniente cuentanos banco comunicaron contigo  ; j : 2811. Sim : 0.5573605; Baja. 
 hola cilomeca alegra saber encuentra solucionado feliz dia  ; j : 2812. Sim : 0.4482948; No similar. 
 mejiamiranda bancolombia hola mejiamiranda gracias escribirnos contamos traves labelurl  ; j : 2813. Sim : 0.39028528; No similar. 
 toda gloria proviene atreverse comenzar eugene f ware labelurl  ; j : 2814. Sim : 0.27840534; No similar. 
 eldiegocamargo mejor hagan harley cambien moto bmw labelurl  ; j : 2815. Sim : 0.20699555; No similar. 
 yorleon cuentanos banco pertenece cajero presenta fallas  ; j : 2816. Sim : 0.2885724; No similar. 
 creatividad estetica identifican hoy deseamos feliz diamundialdeldisenadorgrafico labelurl  ; j : 2817. Sim : 0.33908358; No similar. 
 hoy diadelmaestro cuentanos educador mas recuerdas conocimientos dejo labelurl  ; j : 2818. Sim : 0.35456973; No similar. 
 anamtriana hola ana momento encontramos validando actual canal f labelurl  ; j : 2819. Sim : 0.3536818; No similar. 
 dj noruego mas reconocido momento kygomusic umd estereopicnic2016 labelurl labelurl  ; j : 2820. Sim : 0.26476735; No similar. 
 ccacereso libertysegcol hola carlos respondimos dm quedamos atentos  ; j : 2821. Sim : 0.3985369; No similar. 
 gerardohernandez codirector bancorepublica participa hoy congresodetesoreria asobancaria c labelurl; j : 2822. Sim : 0.035614744; No similar. 
 josedvelasquezz sfcsupervisor hola josedvelasquezz aclaramos do caracteristicas senalas labelurl  ; j : 2823. Sim : 0.23463894; No similar. 
 melbalcardenasb hola melba gracias escribirnos cuenta comentarios mejorar labelurl  ; j : 2824. Sim : 0.581775; Baja. 
 jairfonseca hola jairfonseca gracias escribirnos eestamos respondiendo consulta mensaje directo fel; j : 2825. Sim : 0.6418123; Baja. 
 claudiamiguela hola claudia comunicamos mensaje interno contigo  ; j : 2826. Sim : 0.54762226; Baja. 
 jjelcanibal hola jijo respondimos dm quedamos atentos  ; j : 2827. Sim : 0.4026869; No similar. 
 emiliohenaob escribenos mensaje directo quedamos atentos  ; j : 2828. Sim : 0.5732428; Baja. 
 claudiasterling hola claudia comunicamos mensaje directo contigo  ; j : 2829. Sim : 0.63054717; Baja. 
 hola dannyduranv cuentanos mas caso dm poder ayudarte  ; j : 2830. Sim : 0.5948986; Baja. 
 calmeseviejo hola camilo respondimos dm quedamos atentos  ; j : 2831. Sim : 0.41495085; No similar. 
 oscarelpollo oscar respondimos dm quedamos atentos  ; j : 2832. Sim : 0.4346135; No similar. 
 caritoseria hola carolina respondimos dm quedamos atentos  ; j : 2833. Sim : 0.44786754; No similar. 
 pabloahoyos hola pablo respondimos dm quedamos atentos  ; j : 2834. Sim : 0.3955524; No similar. 
 soraya1003 favor siguenos podernos comunicar contigo  ; j : 2835. Sim : 0.54416585; Baja. 
 juanc80 sfcsupervisor hola juan comunicando interno contigo  ; j : 2836. Sim : 0.41873854; No similar. 
 hola cilomeca enviado mensaje directo respuesta consultansaludos  ; j : 2837. Sim : 0.5786739; Baja. 
 tailo2018 colpensiones miplanilla hola tailo colaborador independiente  ; j : 2838. Sim : 0.16204743; No similar. 
 dafemena17 dafe comunicaremos mensaje directo contigo  ; j : 2839. Sim : 0.6681058; Baja. 
 donconchito diego enviaremos respuesta mensaje directo  ; j : 2840. Sim : 0.5788214; Baja. 
 eljorgeandres hola jorge respondimos dm quedamos atentos  ; j : 2841. Sim : 0.40625605; No similar. 
 hola elciriri resistenciacivil queremos conocer motivo comentario  ; j : 2842. Sim : 0.51078826; Baja. 
 nstriana nayhua manejando caso dm saludos  ; j : 2843. Sim : 0.3387155; No similar. 
 amycadc hola amy respondimos solicitud dm saludos  ; j : 2844. Sim : 0.37003812; No similar. 
 y0a gracias permitirnos servirte yohana saludos  ; j : 2845. Sim : 0.39714718; No similar. 
 doncosito hola freddy cuentanos ocurrido ayudarte saludos  ; j : 2846. Sim : 0.5573837; Baja. 
 hola ticocampillo enviado mensaje directo informacion caso  ; j : 2847. Sim : 0.67212325; Media. 
 hola sob enviado informacion caso mensaje directo  ; j : 2848. Sim : 0.6502224; Baja. 
 paolaagaton hola manejando consulta dm quedamos atentos  ; j : 2849. Sim : 0.5495243; Baja. 
 jexa10 hola jenny atendiendo requerimiento dm saludos  ; j : 2850. Sim : 0.5083021; Baja. 
 diegocubillosg hola diego atendimos solicitud dm saludos  ; j : 2851. Sim : 0.41921714; No similar. 
 hola queva gustaria conocer motivo comentario gracias  ; j : 2852. Sim : 0.59515435; Baja. 
 mricardoangel hola ricardo cuentanos ocurrido ayudarte saludos  ; j : 2853. Sim : 0.57174283; Baja. 
 adrisgame hola adriana podemos ayudarte quedamos atentos  ; j : 2854. Sim : 0.466135; No similar. 
 kalejapb latamco hola karen respondimos dm saludos  ; j : 2855. Sim : 0.42570403; No similar. 
 adrisgame hola adriana podemos ayudarte quedamos atentos  ; j : 2856. Sim : 0.466135; No similar. 
 jaimepepis hola jaime podrias indicar ciudad gracias  ; j : 2857. Sim : 0.38698357; No similar. 
 glorenteria hola gloria atendiendo caso dm saludos  ; j : 2858. Sim : 0.5372129; Baja. 
 jdtorrespal comunicamos interno contigo muchas gracias  ; j : 2859. Sim : 0.4128058; No similar. 
 dianamurcia18 hola diana cuentanos ocurrido ayudarte saludos  ; j : 2860. Sim : 0.62860036; Baja. 
 arevaloguerr tuitbdb hola cuentanos dm falla presentando labelurl  ; j : 2861. Sim : 0.37926158; No similar. 
 mcamilore hola cuentanos caso dm quedamos pendientes  ; j : 2862. Sim : 0.5887705; Baja. 
 carotics hola carolina atendiendo caso dm saludos  ; j : 2863. Sim : 0.5069208; Baja. 
 rafitasg hola rafael atendiendo caso dm saludos  ; j : 2864. Sim : 0.5239622; Baja. 
 hola fergx favor dejanos datos dm saludos  ; j : 2865. Sim : 0.6005964; Baja. 
 jdcs28 hola juan comunicamos dm contigo porvenirteresponde  ; j : 2866. Sim : 0.4366357; No similar. 
 hola 1leoone queremos conocer motivo comentario atentos  ; j : 2867. Sim : 0.5768533; Baja. 
 hola noticiaslye puedes contarnos mas caso poder ayudarte  ; j : 2868. Sim : 0.49891388; No similar. 
 hola panchitagalindo enviado respuesta via mensaje directo  ; j : 2869. Sim : 0.61273044; Baja. 
 thiiago0823 hola santiago atendimos requerimiento dm saludos  ; j : 2870. Sim : 0.4583028; No similar. 
 davidandresfm hola david cuentanos inconveniente colaborarte saludos  ; j : 2871. Sim : 0.4897148; No similar. 
 hola gatomansoskull atendimos solicitud via dm saludos  ; j : 2872. Sim : 0.46069756; No similar. 
 hola aldemar funcionando perfectamente gracias informarnos saludos  ; j : 2873. Sim : 0.5444905; Baja. 
 gabrielss115 gusto nelson atentos resolver inquietudes  ; j : 2874. Sim : 0.40774676; No similar. 
 hola panchitagalindo encontramos gestionando caso area encargada  ; j : 2875. Sim : 0.41815966; No similar. 
 presentacion casagrandecarib bancada costena senadogovco enestacasacabemostodos labelurl  ; j : 2876. Sim : 0.16530363; No similar. 
 hola hectrperz dirigido comunicacion caso mensaje directo  ; j : 2877. Sim : 0.6348541; Baja. 
 rizoandreita asobancaria hola andrea gestionando caso saludos  ; j : 2878. Sim : 0.49188283; No similar. 
 santi903 hola santiago atendimos consulta dm saludos  ; j : 2879. Sim : 0.47008586; No similar. 
